TRANS_NUM,Truck,Account,Commodity,Out Date/Time,Net Tons,Ticket Total
77709,1548,154,H2,01/16/2021 15:05:57,0.54,0
77710,672,154,H2,01/16/2021 14:57:01,0.08,0
77711,154,154,I-2,01/16/2021 15:11:29,3.18,0
77712,1543,154,I-2,01/16/2021 15:11:41,1.03,0
77713,154789,154,H2,01/16/2021 15:15:04,0.21,0
77714,154TIRES,154,H2,01/16/2021 15:21:30,0.83,0
77715,182,182,DC,01/16/2021 15:43:02,0.23,10.49
77716,182TRK,182,DC,01/16/2021 16:14:48,2.25,102.6
77717,182,182,DC,01/16/2021 16:12:15,4.06,185.14
77718,1134,173,H-3,01/18/2021 09:58:02,26.75,0
77646,154,154,H-2,01/15/2021 12:35:35,0.03,0
77647,154,154,I-2,01/15/2021 12:59:02,0.1,0
77648,Renee 2,194,H1,01/15/2021 12:41:39,0.26,11.86
77649,182,182,DC,01/15/2021 12:52:59,0.2,9.12
77650,Co H 3,154,H-2,01/15/2021 13:03:38,0.18,0
77651,154red,154,H2,01/15/2021 13:32:18,0.05,0
77652,154,154,I-2,01/15/2021 13:32:29,0.78,0
77653,768,154,H2,01/15/2021 14:41:51,1.28,0
77654,1903,162,H-2,01/15/2021 13:14:57,7.11,0
77655,1907,162,H-2,01/15/2021 13:23:04,8.8,0
77656,182,182,DC,01/15/2021 13:54:15,1.24,56.54
77657,1542,154,H2,01/15/2021 13:38:44,0.25,0
77658,2376,154,H2,01/15/2021 14:00:55,0.28,0
77659,1906,162,H-2,01/15/2021 13:59:30,8.38,0
77660,782154,154,H2,01/15/2021 14:11:19,0.76,0
77661,1548,154,H2,01/15/2021 14:16:45,0.24,0
77662,154,154,H-2,01/15/2021 14:19:48,0.12,0
77663,1549,154,H2,01/15/2021 14:46:56,0.37,0
77360,1895,173,H-3,01/07/2021 11:53:01,17.21,0
77361,Carslie,120,DC,01/07/2021 12:11:38,8.27,377.11
77362,182red,182,DC,01/07/2021 12:14:35,0.14,6.38
77363,182blk,182,DC,01/07/2021 12:25:48,1.08,49.25
77364,154,154,H-2,01/07/2021 12:55:39,0.77,0
77383,1001JCGCOM,240,H-1,01/08/2021 10:04:23,0.2025,0
77384,1001open,240,H1,01/08/2021 10:27:22,0.96,43.78
77385,154,154,I-2,01/08/2021 10:36:54,0.34,0
77386,1921-O,162,H-2,01/08/2021 10:22:33,2.06,0
77387,1895,173,H-3,01/08/2021 10:29:51,23.44,0
77388,154,154,H-2,01/08/2021 10:57:18,0.03,0
77389,154,154,H-2,01/08/2021 11:09:29,0.05,0
77390,CoH2,154,H-2,01/08/2021 11:07:23,0.46,0
77391,1542,154,I-2,01/08/2021 11:44:45,0.74,0
77392,154,154,H-2,01/08/2021 11:30:53,0.19,0
77393,182,182,DC,01/08/2021 12:03:24,2.02,92.11
77394,1001JCGCOM,240,H1,01/08/2021 11:47:12,3.0775,140.33
77395,Renee 2,194,H1,01/08/2021 12:08:23,0.27,12.31
77682,154dirty,154,H2,01/16/2021 10:59:16,0.17,0
77683,182redd,154,H2,01/16/2021 11:08:16,0.43,0
77684,182blazer,182,DC,01/16/2021 11:15:10,0.5,22.8
77685,154,154,H-2,01/16/2021 11:22:04,0.84,0
77686,1542,154,H2,01/16/2021 11:31:01,0.28,0
77687,169182,182,DC,01/16/2021 11:35:09,0.64,29.18
77688,1208182,182,DC,01/16/2021 12:08:17,0.56,25.54
77689,ph;,204,I-1,01/16/2021 11:43:30,1.13,20.34
77690,6507154,154,H2,01/16/2021 11:38:11,0.32,0
77691,82154,154,I-2,01/16/2021 11:46:25,0.16,0
77692,154ram,154,H2,01/16/2021 11:47:17,0.14,0
77693,Chris,182,DC,01/16/2021 12:04:05,1.15,52.44
77694,254154,154,H2,01/16/2021 11:54:03,0.11,0
77695,154dog,154,H2,01/16/2021 12:01:04,0.09,0
77696,4867,182,DC,01/16/2021 12:17:19,0.3,13.68
77697,talbot,182,DC,01/16/2021 12:24:41,0.75,34.2
77698,1 2 3,154,H-2,01/16/2021 12:15:56,3.39,0
77699,Redford,182,DC,01/16/2021 12:31:45,0.18,8.21
77720,1001JCGCOM,240,H1,01/19/2021 08:00:49,3.4175,155.84
77721,182,182,DC,01/19/2021 08:20:24,0.13,5.93
77722,1134,173,H-3,01/19/2021 08:15:46,19.71,0
77723,154,154,H-2,01/19/2021 08:29:40,0.16,0
77724,182,182,DC,01/19/2021 08:41:54,0.39,17.78
77725,154,154,H-2,01/19/2021 08:46:10,0.1,0
77726,1822,182,DC,01/19/2021 08:53:32,1.17,53.35
77727,154,154,H-2,01/19/2021 09:06:51,0.28,0
77728,1001JCGCOM,240,H-1,01/19/2021 09:10:12,2.4275,0
77729,154,154,H-2,01/19/2021 09:26:06,0.44,0
77730,182,154,H2,01/19/2021 09:33:29,1.44,0
77731,154,154,H-2,01/19/2021 09:36:57,0.05,0
77732,154ram,154,H2,01/19/2021 09:37:39,0.03,0
77733,1542,154,H2,01/19/2021 09:42:52,0.25,0
77734,154ww,154,H2,01/19/2021 09:48:17,1.75,0
77735,154van,154,H2,01/19/2021 09:52:49,0.28,0
77736,4788,182,DC,01/19/2021 09:58:20,0.46,20.98
77737,Renee 2,194,H1,01/19/2021 09:54:36,0.55,25.08
77396,154,154,H-2,01/08/2021 12:13:59,0.13,0
77397,1542,154,H2,01/08/2021 12:17:15,0.09,0
77398,1904,162,H-2,01/08/2021 12:23:23,6.53,0
77417,182,182,DC,01/09/2021 10:32:41,0.13,5.93
77418,154red,154,H2,01/09/2021 10:47:10,0.37,0
77419,154,154,H-2,01/09/2021 10:51:02,0.02,0
77420,1542,154,H2,01/09/2021 10:50:30,0.03,0
77421,Smily,154,H2,01/09/2021 11:07:14,0.16,0
77422,154,154,H-2,01/09/2021 10:56:57,0.12,0
77423,182,154,H2,01/09/2021 11:16:16,0.36,0
77424,1822,182,DC,01/09/2021 11:17:49,0.23,10.49
77425,182jeep,154,H2,01/09/2021 11:22:51,0.46,0
77426,154silver,154,H2,01/09/2021 11:31:11,0.08,0
77427,182boyd,182,H1,01/09/2021 11:39:14,0.81,36.94
77428,154,154,H-2,01/09/2021 11:36:01,0.14,0
77429,182208,154,H2,01/09/2021 11:43:04,0.16,0
77430,burg,154,I-2,01/09/2021 12:14:55,1.96,0
77431,154blu,154,H2,01/09/2021 11:44:15,0.03,0
77756,1905,162,H-2,01/19/2021 12:25:20,7.55,0
77757,1904,162,H-2,01/19/2021 12:28:30,8.57,0
77758,154blu,154,H2,01/19/2021 12:36:10,0.06,0
77759,182vancol,182,DC,01/19/2021 12:56:16,1.01,46.06
77760,1907,162,H-2,01/19/2021 12:41:06,7.07,0
77761,1 2 3,154,H-2,01/19/2021 12:43:54,1.82,0
77762,154wt,154,I-2,01/19/2021 13:03:23,0.22,0
77763,taco154,154,I-2,01/19/2021 12:54:44,0.04,0
77764,1903,162,H-2,01/19/2021 12:59:01,8.49,0
77765,182,182,DC,01/19/2021 13:08:55,0.33,15.05
77766,154,154,H-2,01/19/2021 13:15:35,0.29,0
77767,154red,154,H2,01/19/2021 13:20:08,0.36,0
77768,1309154,154,H2,01/19/2021 13:16:39,0.09,0
77769,CoH2,154,I-2,01/19/2021 13:13:27,0.41,0
77770,W-15,164,H2,01/19/2021 13:14:22,1.2,0
77771,182redd,154,DC,01/19/2021 13:27:22,0.55,25.08
77772,154,154,H-2,01/19/2021 13:32:56,0.24,0
77773,154bra,154,H2,01/19/2021 13:41:00,0.29,0
77432,154ran,154,H2,01/09/2021 11:49:29,0.08,0
77433,424182,182,DC,01/09/2021 12:06:10,0.66,30.1
77434,182ram,182,DC,01/09/2021 11:55:06,0.14,6.38
77435,182,182,DC,01/09/2021 12:26:31,4.39,200.18
77436,154,154,H-2,01/09/2021 12:24:37,0.05,0
77437,154,154,H-2,01/09/2021 12:30:12,0.04,0
77438,154,154,H-2,01/09/2021 12:37:16,0.06,0
77439,154,154,I-2,01/09/2021 12:50:49,0.18,0
77440,182,182,H2,01/09/2021 13:02:54,0.33,0
77441,154taho,154,I-2,01/09/2021 13:26:58,0.2,0
77478,182ford,182,DC,01/11/2021 11:06:00,0.43,19.61
77479,1921-O,162,H-2,01/11/2021 10:55:11,2.56,0
77480,154red,154,H2,01/11/2021 11:12:33,0.16,0
77481,CoH2,154,H-2,01/11/2021 11:05:11,0.33,0
77482,154,154,H-2,01/11/2021 11:56:25,0.18,0
77483,182dump,182,DC,01/11/2021 12:05:41,3.68,167.81
77484,182carp,182,DC,01/11/2021 12:15:57,0.19,8.66
77485,1921-O,162,H-2,01/11/2021 12:21:39,2.83,0
77792,1906,162,H-2,01/19/2021 15:31:47,10.48,0
77793,1905,162,H-2,01/19/2021 15:32:44,4.41,0
77794,1920,162,H-2,01/19/2021 15:33:06,7.45,0
77795,1904,162,H-2,01/19/2021 15:40:07,4.09,0
77796,1912 ,162,H-2,01/19/2021 15:50:37,2.01,0
77797,1923,162,H-2,01/19/2021 15:54:04,1.2,0
77798,1001JCGCOM,240,H1,01/20/2021 08:06:19,3.7275,169.97
77799,1221,173,H-3,01/20/2021 08:10:21,25.06,0
77800,182,182,DC,01/20/2021 08:29:02,0.64,29.18
77801,1215,173,H-3,01/20/2021 08:14:22,27.29,0
77802,182,182,DC,01/20/2021 09:08:08,0.11,5.02
77803,154,154,I-2,01/20/2021 09:41:26,0.69,0
77804,182,182,DC,01/20/2021 09:35:38,0.29,13.22
77805,56182,182,DC,01/20/2021 10:05:44,1.41,64.3
77806,1001JCGCOM,240,H1,01/20/2021 09:47:21,0.6175,28.16
77807,182,182,H2,01/20/2021 10:10:06,0.07,0
77808,154,154,H-2,01/20/2021 11:13:18,0.54,0
77809,182redram,182,DC,01/20/2021 10:33:34,0.23,10.49
77738,154,154,H-2,01/19/2021 10:07:53,0.29,0
77739,1542,154,I-2,01/19/2021 10:30:44,0.62,0
77740,154red,154,H2,01/19/2021 10:27:37,1.26,0
77741,182tow,182,I-1,01/19/2021 10:40:24,3.31,59.58
77742,CoH2,154,I-2,01/19/2021 10:24:19,0.36,0
77743,182redram,182,DC,01/19/2021 10:37:10,0.28,12.77
77744,15457,154,H2,01/19/2021 10:47:29,0.37,0
77745,154w15,154,H2,01/19/2021 11:02:01,1.9,0
77746,715154,154,I-2,01/19/2021 11:29:58,0.57,0
77747,154ers,154,H2,01/19/2021 11:05:12,0.28,0
77748,245182,182,DC,01/19/2021 11:11:45,0.47,21.43
77749,1215,173,H-3,01/19/2021 11:06:09,19.65,0
77750,1001JCGCOM,240,H1,01/19/2021 11:18:53,0.6025,27.47
77751,154,154,H-2,01/19/2021 11:30:37,0.1,0
77752,154,154,I-2,01/19/2021 12:08:15,0.53,0
77753,182cac,182,H1,01/19/2021 12:13:04,1.45,66.12
77754,1912 ,162,H-2,01/19/2021 12:06:55,5.91,0
77755,Renee 2,194,H1,01/19/2021 12:17:58,0.34,15.5
77774,154red,154,H2,01/19/2021 13:49:53,0.07,0
77775,154,154,H-2,01/19/2021 13:49:14,0.03,0
77776,154,154,H-2,01/19/2021 14:19:40,0.91,0
77777,1902,162,H-2,01/19/2021 14:08:49,10.28,0
77778,182,182,DC,01/19/2021 14:23:48,0.46,20.98
77779,1542,154,H2,01/19/2021 14:21:37,0.1,0
77780,1923,162,H-2,01/19/2021 14:20:39,10.35,0
77781,1215,173,H-3,01/19/2021 14:31:44,27.04,0
77782,1822,182,H2,01/19/2021 14:49:08,0.41,0
77783,CoH2,154,I-2,01/19/2021 14:38:58,0.31,0
77784,182,182,AP 1,01/19/2021 14:44:34,0.33,15.05
77785,456,456,H1,01/19/2021 14:54:27,0.18,8.21
77786,154,154,H-2,01/19/2021 15:29:28,1.27,0
77787,154st,154,H2,01/19/2021 15:24:41,0.17,0
77788,182red,182,DC,01/19/2021 15:42:38,0.96,43.78
77789,1416182,182,DC,01/19/2021 15:37:48,0.26,11.86
77790,1547,154,H2,01/19/2021 15:34:05,0.17,0
77791,1827,154,H2,01/20/2021 11:16:49,0.74,0
77810,44154,154,H2,01/20/2021 10:43:41,0.12,0
77811,180,180,DC,01/20/2021 10:38:52,3.57,162.79
77812,154red,154,H2,01/20/2021 11:05:40,0.51,0
77813,jeep,154,I-2,01/20/2021 11:07:18,0.55,0
77814,1221,173,H-3,01/20/2021 11:10:44,20.08,0
77815,154150,154,H2,01/20/2021 11:21:01,0.24,0
77816,154bill,154,H2,01/20/2021 11:31:44,0.78,0
77817,154ram,154,I-2,01/20/2021 11:35:18,0.1,0
77818,154,154,H-2,01/20/2021 15:39:37,0.06,0
77819,182,182,H2,01/20/2021 11:52:56,0.04,0
77820,1542,154,H2,01/20/2021 11:42:22,0.45,0
77821,navyram,154,H2,01/20/2021 11:56:57,0.3,0
77822,1907,162,H-2,01/20/2021 11:54:12,5.09,0
77823,1904,162,H-2,01/20/2021 12:16:05,9.06,0
77824,3270,154,H2,01/20/2021 12:41:46,0.53,0
77825,351154,154,H2,01/20/2021 12:43:25,0.07,0
77826,154slv,154,H2,01/20/2021 12:49:00,0.04,0
77827,1920,162,H-2,01/20/2021 12:49:55,5.75,0
77846,CoH2,154,I-2,01/20/2021 14:59:37,0.54,0
77847,1221,173,H-3,01/20/2021 15:04:25,26.05,0
77848,jep,154,I-2,01/20/2021 15:20:52,0.54,0
77849,1542,154,I-2,01/20/2021 15:38:16,0.1,0
77850,154cab,154,H2,01/20/2021 15:43:42,0.36,0
77851,154brug,154,I-2,01/20/2021 15:46:15,0.17,0
77852,Rowe,154,H2,01/20/2021 15:42:09,0.63,0
77853,1919,154,I-2,01/20/2021 15:45:03,2.32,0
77854,1001JCGCOM,240,H1,01/21/2021 08:02:09,3.4775,158.57
77855,1134,173,H-3,01/21/2021 08:20:49,26.37,0
77856,182,182,DC,01/21/2021 08:43:35,0.34,15.5
77857,154,154,H-2,01/21/2021 08:58:04,0.05,0
77858,jandj,182,DC,01/21/2021 08:55:11,0.52,23.71
77859,1921-O,162,H-2,01/21/2021 08:57:05,1.06,0
77860,154,154,H-2,01/21/2021 09:14:03,0.08,0
77861,davis,182,DC,01/21/2021 09:40:41,1.09,49.7
77862,1542,154,I-2,01/21/2021 09:55:28,2.28,0
77863,1221,173,H-3,01/21/2021 09:51:48,27.05,0
77486,154farm,154,H2,01/11/2021 12:34:11,0.26,0
77487,182brad,182,DC,01/11/2021 12:38:15,0.7,31.92
77488,154blk,154,H2,01/11/2021 12:47:05,0.86,0
77489,182silver,182,DC,01/11/2021 12:41:05,0.16,7.3
77490,154,236,H-2,01/11/2021 12:53:35,0.52,0
77491,182satter,182,DC,01/11/2021 12:58:20,0.64,29.18
77492,154rem,154,H2,01/11/2021 13:18:36,0.23,0
77493,154red,154,H2,01/11/2021 13:22:05,0.12,0
77494,154ex,154,H2,01/11/2021 13:24:38,0.23,0
77495,154vly,154,H2,01/11/2021 13:31:16,0.36,0
77496,154che,154,H2,01/11/2021 13:28:45,0.18,0
77497,1904,162,H-2,01/11/2021 13:41:36,5.17,0
77498,154toy,154,H2,01/11/2021 14:04:30,0.76,0
77499,Renee 2,194,H1,01/11/2021 13:48:05,0.48,21.89
77554,1921-C,162,H-2,01/13/2021 11:43:35,8.81,0
77555,1542,154,H2,01/13/2021 12:07:21,0.09,0
77556,1543,154,H2,01/13/2021 12:11:49,0.13,0
77557,1895,173,H-3,01/13/2021 12:29:51,28.13,0
77864,154,154,I-2,01/21/2021 10:25:09,0.88,0
77865,182jc,154,H2,01/21/2021 10:35:56,0.13,0
77866,1822jc.,154,H2,01/21/2021 10:34:48,0.02,0
77867,610054,154,H2,01/21/2021 10:20:50,0.31,0
77868,1921-C,162,H-2,01/21/2021 10:17:32,8.76,0
77869,15464,154,H2,01/21/2021 11:00:22,0.86,0
77870,1547,154,I-2,01/21/2021 11:09:17,0.11,0
77871,154lan,154,H2,01/21/2021 10:49:38,0.6,0
77872,154gmc,154,H2,01/21/2021 11:11:43,0.19,0
77873,1548,154,DC,01/21/2021 11:01:09,1.1,50.16
77874,1549,154,H2,01/21/2021 10:58:14,0.1,0
77875,1 2 3,154,H-2,01/21/2021 10:57:26,1.41,0
77876,154red,154,H2,01/21/2021 11:22:10,0.13,0
77877,182,182,DC,01/21/2021 11:38:05,0.26,11.86
77878,1822,182,DC,01/21/2021 12:05:15,0.79,36.02
77879,154,154,I-2,01/21/2021 12:33:31,0.29,0
77880,1134,173,H-3,01/21/2021 12:12:38,18.12,0
77881,1921-C,162,H-2,01/21/2021 12:15:29,7.3,0
77900,154,154,H-2,01/21/2021 15:13:50,0.17,0
77901,154123,154,H2,01/21/2021 15:20:13,0.3,0
77902,154,154,H-2,01/21/2021 15:36:49,0.28,0
77903,182,182,DC,01/21/2021 15:50:54,0.44,20.06
77904,154,154,H-2,01/22/2021 08:12:28,0.13,0
77905,15423,154,I-2,01/22/2021 08:17:09,0.2,0
77906,1001JCGCOM,240,H1,01/22/2021 08:03:36,3.3175,151.28
77907,182,182,DC,01/22/2021 08:13:26,0.76,34.66
77908,1134,173,H-3,01/22/2021 08:09:11,26.11,0
77909,1921-O,162,H-2,01/22/2021 08:29:00,2.71,0
77910,Co H 3,154,H-2,01/22/2021 08:50:55,0.37,0
77911,154,154,H-2,01/22/2021 09:16:42,0.07,0
77912,1921-O,162,H-2,01/22/2021 09:18:50,8.3,0
77913,1921-O,162,H-2,01/22/2021 10:11:13,2.87,0
77914,Co H 3,154,H-2,01/22/2021 10:46:44,0.22,0
77915,182,182,DC,01/22/2021 11:03:06,0.77,35.11
77916,154,154,H-2,01/22/2021 11:06:21,0.07,0
77917,1921-I,162,I-2,01/22/2021 11:13:09,0.71,0
77558,154,154,I-2,01/13/2021 13:09:12,0.26,0
77559,154bird,154,H2,01/13/2021 13:10:05,0.25,0
77560,154,154,H-2,01/13/2021 13:16:56,0.05,0
77561,1905,162,H-2,01/13/2021 13:13:32,6.07,0
77562,1905,162,H-2,01/13/2021 13:18:09,3.66,0
77563,1923,162,H-2,01/13/2021 13:25:50,9.78,0
77564,154,154,H-2,01/13/2021 13:52:33,0.27,0
77565,1906,162,H-2,01/13/2021 13:47:31,8.45,0
77566,1907,162,H-2,01/13/2021 13:51:22,7.29,0
77567,1903,162,H-2,01/13/2021 14:02:24,9.18,0
77586,1921-C,162,H-2,01/14/2021 09:35:18,7.42,0
77587,CoH2,154,I-2,01/14/2021 10:04:03,0.23,0
77588,1921-C,162,H-2,01/14/2021 10:20:38,4.52,0
77589,154,154,H-2,01/14/2021 10:30:38,0.15,0
77590,182,182,DC,01/14/2021 11:20:31,0.7,31.92
77591,154,154,H-2,01/14/2021 11:46:42,0.07,0
77592,154,154,H-2,01/14/2021 12:05:08,0.12,0
77593,van,182,H2,01/14/2021 12:09:39,0.17,0
77594,154,154,H-2,01/14/2021 12:17:02,0.1,0
77595,1542,154,H2,01/14/2021 12:18:33,0.22,0
77596,1543,154,H2,01/14/2021 12:30:05,0.07,0
77597,1923,162,H-2,01/14/2021 12:32:43,6.32,0
77598,1 2 3,154,H-2,01/14/2021 12:36:20,1.39,0
77599,Renee 2,194,H1,01/14/2021 12:48:52,0.39,17.78
77600,1215,173,H-3,01/14/2021 12:50:13,23.53,0
77601,CoH2,154,I-2,01/14/2021 12:52:55,0.73,0
77602,1904,162,H-2,01/14/2021 12:53:49,6.45,0
77603,1923,162,H-2,01/14/2021 12:58:08,6.39,0
77604,1907,162,H-2,01/14/2021 13:17:35,6.11,0
77605,154,154,I-2,01/14/2021 13:51:30,0.25,0
77606,1542,154,H2,01/14/2021 13:59:28,0.48,0
77607,1547,154,I-2,01/14/2021 14:09:22,0.17,0
77626,1215,173,H-3,01/15/2021 08:40:24,22.08,0
77627,1542,154,H2,01/15/2021 08:55:26,0.23,0
77719,1215,173,H-3,01/18/2021 10:01:59,23.87,0
77828,1907,162,H-2,01/20/2021 13:05:39,8.5,0
77829,180,180,DC,01/20/2021 13:14:58,2.03,92.57
77830,1907,162,H-2,01/20/2021 13:25:42,1.46,0
77831,Calvin,154,I-2,01/20/2021 14:05:48,1.6,0
77832,3131,154,I-2,01/20/2021 13:55:30,1.8,0
77833,154jep,154,I-2,01/20/2021 13:50:45,0.66,0
77834,1903,162,H-2,01/20/2021 13:44:20,8.29,0
77835,ps,204,I-1,01/20/2021 13:59:21,2.51,45.18
77836,154vm,154,H2,01/20/2021 14:04:48,0.09,0
77837,toy,154,H2,01/20/2021 15:21:02,0.23,0
77838,1923,162,H-2,01/20/2021 14:07:53,9.05,0
77839,1904,162,H-2,01/20/2021 14:08:30,2.07,0
77840,182,182,DC,01/20/2021 14:24:06,0.15,6.84
77841,154bur,154,I-2,01/20/2021 14:40:16,0.41,0
77842,658154,154,H2,01/20/2021 14:27:37,0.1,0
77843,749154,154,H2,01/20/2021 15:11:32,1.17,0
77844,508154,154,H2,01/20/2021 14:57:00,0.6,0
77845,182,182,DC,01/20/2021 15:07:01,0.67,30.55
77882,1906,162,H-2,01/21/2021 12:22:33,7.01,0
77883,uhaul,154,H2,01/21/2021 12:35:27,0.52,0
77884,154ram,154,I-2,01/21/2021 12:49:32,3.02,0
77885,Renee 2,194,H1,01/21/2021 12:52:40,0.51,23.26
77886,1921-O,162,H-2,01/21/2021 13:05:24,2.18,0
77887,154,154,H-2,01/21/2021 13:20:38,0.25,0
77888,1923,162,H-2,01/21/2021 13:14:35,6.73,0
77889,1904,162,H-2,01/21/2021 13:15:12,7.11,0
77890,1547,154,H2,01/21/2021 13:25:31,0.59,0
77891,1907,162,H-2,01/21/2021 13:32:51,6.27,0
77892,CoH2,154,H-2,01/21/2021 13:37:27,0.98,0
77893,1546,154,I-2,01/21/2021 13:52:35,0.5,0
77894,154wht,154,DC,01/21/2021 13:57:37,0.29,13.22
77895,182,182,DC,01/21/2021 13:58:14,0.16,7.3
77896,1903,162,H-2,01/21/2021 13:54:35,6.78,0
77897,154,154,H-2,01/21/2021 14:24:39,0.14,0
77898,182,182,DC,01/21/2021 14:46:45,0.16,7.3
77899,154,154,H-2,01/21/2021 14:55:57,0.08,0
77918,1134,173,H-3,01/22/2021 11:23:06,22.93,0
77919,182,182,DC,01/22/2021 11:45:16,0.62,28.27
77920,154van,154,H2,01/22/2021 11:56:30,0.63,0
77921,154,154,H-2,01/22/2021 11:56:17,0.18,0
77922,154,154,H-2,01/22/2021 12:29:36,0.63,0
77923,1921-O,162,H-2,01/22/2021 12:03:21,3.21,0
77924,Renee 2,194,H1,01/22/2021 12:20:12,0.33,15.05
77925,1904,162,H-2,01/22/2021 12:27:53,6.51,0
77926,1923,162,H-2,01/22/2021 12:31:04,8.82,0
77927,154red,154,H2,01/22/2021 12:37:21,0.1,0
77928,154,154,H-2,01/22/2021 13:18:59,0.39,0
77929,154car,154,H2,01/22/2021 13:00:24,0.07,0
77930,1907,162,H-2,01/22/2021 13:04:24,9.27,0
77931,182,182,DC,01/22/2021 13:20:32,1.99,90.74
77932,1903,162,H-2,01/22/2021 13:07:47,6.35,0
77933,154tan,154,H2,01/22/2021 13:40:57,0.6,0
77934,182,182,DC,01/22/2021 13:45:54,0.44,20.06
77935,154,154,H-2,01/22/2021 14:13:46,0.02,0
77936,1134,173,H-3,01/22/2021 14:39:09,30.28,0
77937,1906,162,H-2,01/22/2021 14:43:49,8.34,0
77938,405-1489,150,I-2,01/22/2021 14:53:33,0.34,0
77939,154,154,H-2,01/22/2021 15:03:55,0.04,0
77940,1542,154,H2,01/23/2021 08:08:40,0.1,0
77941,182,182,H2,01/23/2021 09:18:06,0.54,0
77942,1822,182,DC,01/23/2021 09:12:29,0.38,17.33
77943,154red,154,H2,01/23/2021 09:06:24,0.02,0
77944,154jef,154,H2,01/23/2021 09:24:32,0.09,0
77945,154,154,H-2,01/23/2021 09:31:50,0.19,0
77946,1543,154,H2,01/23/2021 09:27:45,0.2,0
77947,1547,154,H2,01/23/2021 09:39:59,0.04,0
77948,154grn,154,DC,01/23/2021 09:54:06,0.79,36.02
77949,154,154,H-2,01/23/2021 09:57:56,0.27,0
77950,1291154,154,H2,01/23/2021 10:01:03,2.43,0
77951,1548,154,H2,01/23/2021 09:59:14,0.3,0
77952,1919,154,I-2,01/23/2021 10:34:27,3.05,0
77953,154,154,H-2,01/23/2021 10:30:04,0.06,0
77954,154red,154,H2,01/23/2021 10:53:10,0.6,0
77955,154ram,154,H2,01/23/2021 10:46:59,0.06,0
77956,182hottub,182,DC,01/23/2021 10:58:18,0.12,5.47
77957,119182,182,DC,01/23/2021 11:12:29,1.6,72.96
77958,154jeep,154,H2,01/23/2021 11:17:39,0.18,0
77959,Calvin,154,I-1,01/23/2021 11:31:09,0.76,13.68
77960,182,182,DC,01/23/2021 11:19:33,0.46,20.98
77961,154300,154,H2,01/23/2021 11:21:35,0.17,0
77962,2136154,154,H2,01/23/2021 11:22:13,0.25,0
77963,154bu,154,H2,01/23/2021 11:25:59,0.2,0
77964,154dog,154,H2,01/23/2021 11:28:51,0.25,0
77965,122hot,182,DC,01/23/2021 11:30:47,0.2,9.12
77966,154red,154,I-2,01/23/2021 12:00:56,0.11,0
77967,160154,154,I-2,01/23/2021 12:22:43,1.37,0
77968,154ram,154,H2,01/23/2021 12:18:15,0.07,0
77969,179,154,H2,01/23/2021 12:28:03,0.12,0
77970,957182,182,DC,01/23/2021 12:42:00,0.6,27.36
77971,44farm,154,H2,01/23/2021 12:41:02,1.07,0
77991,dog,154,H2,01/23/2021 14:32:16,0.1,0
77992,Silversmok,154,H2,01/23/2021 14:33:00,0.2,0
77993,z74,154,H2,01/23/2021 14:40:40,0.56,0
77994,95182,182,DC,01/23/2021 14:56:25,0.23,10.49
77995,burgram,154,H2,01/23/2021 14:35:04,0.07,0
77996,toy,154,H2,01/23/2021 14:48:32,0.16,0
77997,jeep,154,H2,01/23/2021 14:45:55,0.2,0
77998,111154,154,I-2,01/23/2021 14:50:37,0.42,0
77999,2136182,182,DC,01/23/2021 14:52:45,0.33,15.05
78000,182,154,H2,01/23/2021 15:45:58,0.83,0
78001,552,154,H2,01/23/2021 15:34:55,0.14,0
78002,8918,154,H2,01/23/2021 15:42:02,0.47,0
78003,182boat,182,DC,01/23/2021 15:41:45,1.57,71.59
78004,1822,154,I-1,01/23/2021 15:49:58,0.9,16.2
78005,1271,154,H2,01/23/2021 15:53:20,0.26,0
78006,1001JCGCOM,240,H1,01/25/2021 08:08:03,4.6275,211.01
78007,1134,173,H-3,01/25/2021 08:25:18,25.07,0
78008,1921-I,162,H2,01/25/2021 08:31:01,0.93,0
78009,182,182,DC,01/25/2021 08:44:41,1.13,51.53
78010,154close,154,H2,01/25/2021 08:47:21,0.19,0
78011,CoH2,154,I-2,01/25/2021 08:50:16,0.29,0
78012,154,154,I-2,01/25/2021 09:16:15,2.81,0
78013,1921-O,162,H-2,01/25/2021 09:13:52,2.51,0
78014,182white,182,DC,01/25/2021 09:23:52,0.34,15.5
78015,182,182,DC,01/25/2021 09:47:38,1.65,75.24
78016,1544x4,154,H2,01/25/2021 09:59:03,0.45,0
78018,1921-C,162,H-2,01/25/2021 09:55:52,9.22,0
78019,154,154,H-2,01/25/2021 10:13:19,0.26,0
78020,1001calcom,182,H1,01/25/2021 11:01:41,3.71,169.18
78021,154,154,I-2,01/25/2021 10:27:50,2.17,0
78022,154charles,154,H2,01/25/2021 10:28:19,0.02,0
78023,1904,162,H-2,01/25/2021 10:23:49,5.25,0
78024,182blk,182,DC,01/25/2021 10:44:23,1.2,54.72
78025,154,236,H-2,01/25/2021 10:57:43,0.95,0
78026,182,182,DC,01/25/2021 11:03:20,0.91,41.5
78045,Renee 2,194,H1,01/25/2021 13:20:21,0.38,17.33
78046,1923,162,H-2,01/25/2021 13:41:51,8.99,0
78047,1903,162,H-2,01/25/2021 13:47:07,6.55,0
78048,154S10,154,I-2,01/25/2021 14:14:04,0.44,0
