TRANS_NUM,Truck,Account,Commodity,Out Date/Time,Net Tons,Ticket Total
98414,154stacom,154,H2,02/15/2022 15:53:57,0.03,0
98415,154wvan/t,182,H1,02/15/2022 16:10:59,0.72,32.83
98423,bram2500,154,H2,02/16/2022 09:33:37,0.02,0
98424,Red,154,I-2,02/16/2022 09:52:03,0.43,0
98425,154rram250,154,H2,02/16/2022 09:41:39,0.01,0
98426,154silv,154,H2,02/16/2022 10:18:40,0.11,0
98427,154wf250/t,182,DC,02/16/2022 10:24:22,1.38,62.93
98428,154bram/t,182,I-1,02/16/2022 10:26:27,2.09,37.62
98429,154sram,154,H2,02/16/2022 10:55:31,0.19,0
98430,154wd/t,182,DC,02/16/2022 11:21:21,3.94,179.66
98431,154wgmc/t,154,I-2,02/16/2022 11:37:10,0.13,0
98432,154jeep/,154,H2,02/16/2022 11:29:52,0.32,0
98433,1925,162,H-2,02/16/2022 11:26:40,7.79,0
98434,154btundr/,154,H2,02/16/2022 11:40:27,0.67,0
98435,154rc1500,154,I-2,02/16/2022 11:52:02,0.06,0
98436,154branger,154,I-2,02/16/2022 11:46:24,0.09,0
98455,154bsierr/,154,H2,02/16/2022 13:42:08,0.35,0
98456,154ssilver,154,I-2,02/16/2022 13:43:32,0.04,0
98457,1925,162,H-2,02/16/2022 13:42:32,2.22,0
98458,154wutil,154,H2,02/16/2022 13:54:36,0.1,0
98459,154sf150,154,H2,02/16/2022 13:59:47,0.31,0
98460,CoH2,154,I-2,02/16/2022 13:52:33,1.74,0
98461,154stund,154,H2,02/16/2022 14:04:07,0.07,0
98462,154van,154,H2,02/16/2022 13:58:52,0.03,0
98463,154yrange,154,H2,02/16/2022 14:05:38,0.03,0
98465,154wgmc/t,154,H2,02/16/2022 14:44:16,0.29,0
98466,1907,162,H-2,02/16/2022 14:25:46,7.88,0
98467,154gram',154,H2,02/16/2022 14:39:04,0.12,0
98468,154s1500,154,H2,02/16/2022 15:03:34,0.34,0
98469,154gc1500/,154,H2,02/16/2022 15:13:08,0.26,0
98470,1906,162,H-2,02/16/2022 15:01:16,9.57,0
98471,154rram,154,I-2,02/16/2022 15:20:04,0.12,0
98472,154bram,154,H2,02/16/2022 15:20:41,0.11,0
98534,154rram,154,H2,02/17/2022 13:27:59,0.28,0
98535,1925,162,H-2,02/17/2022 13:12:22,5.48,0
98536,1923,162,H-2,02/17/2022 13:14:22,8,0
98537,154wtoy,154,H2,02/17/2022 13:31:51,0.02,0
98538,154wjeep,182,DC,02/17/2022 13:37:52,0.24,10.94
98539,154wsilver,154,DC,02/17/2022 13:58:22,1.38,62.93
98540,CoH2,154,I-2,02/17/2022 13:50:04,0.15,0
98541,154bram/t,154,H2,02/17/2022 14:16:39,0.44,0
98542,154suv/t,154,H2,02/17/2022 14:10:05,0.07,0
98543,1921-I,162,I-2,02/17/2022 14:02:03,0.99,0
98544,1926 20 yd,162,I-2,02/17/2022 14:02:33,0.83,0
98545,154w2500/t,182,DC,02/17/2022 14:18:58,1.1,50.16
98546,154rram/t,154,H2,02/17/2022 14:36:09,0.36,0
98547,154wf150/t,154,I-2,02/17/2022 14:58:35,0.49,0
98548,154bramh/t,154,I-2,02/17/2022 14:46:18,0.27,0
98549,154btoyo,154,H2,02/17/2022 14:58:52,0.07,0
98550,154stund,154,H2,02/17/2022 15:03:40,0.26,0
98551,154bf250,154,DC,02/17/2022 15:05:50,0.09,4.1
98260,154wpowe/t,154,DC,02/12/2022 14:27:33,0.58,26.45
98261,154bhemi,154,H2,02/12/2022 14:19:47,0.06,0
98262,154stoy/t,154,H2,02/12/2022 14:23:47,0.12,0
98263,154wf150/t,154,I-2,02/12/2022 14:33:20,0.12,0
98264,154bf150,154,H2,02/12/2022 14:21:40,0.03,0
98265,154bsiera/,154,H2,02/12/2022 14:30:20,0.12,0
98266,154wttac,154,H2,02/12/2022 14:41:10,0.31,0
98267,154sfrang,154,H2,02/12/2022 14:37:44,0.08,0
98268,154bcz71,154,I-2,02/12/2022 14:45:34,0.04,0
98269,154b1500,154,H2,02/12/2022 14:41:34,0.01,0
98270,154mc3500,154,H2,02/12/2022 15:07:19,0.6,0
98271,154stian/t,154,H2,02/12/2022 14:59:33,0.84,0
98272,154wf150,154,I-2,02/12/2022 15:05:31,0.27,0
98273,154wf250,154,H2,02/12/2022 15:00:41,0.14,0
98274,154bfrang,154,I-2,02/12/2022 15:04:52,0.08,0
98275,154mtac/t,154,H2,02/12/2022 15:13:43,0.32,0
98276,154bcls,154,H2,02/12/2022 15:10:03,0.13,0
98277,154bf250,154,H2,02/12/2022 15:08:22,0.03,0
98296,154bf150/t,154,H2,02/12/2022 16:00:03,0.21,0
98297,154wtacom,154,H2,02/12/2022 16:03:29,0.37,0
98298,182,236,DC,02/12/2022 16:09:20,1.57,71.59
98299,154wtrxta,154,H2,02/12/2022 16:08:55,0.02,0
98312,154tun,154,H2,02/14/2022 10:01:11,0.33,0
98313,1001calcom,240,H1,02/14/2022 09:54:08,6.24,284.54
98314,182dump,182,H1,02/14/2022 10:23:21,1.63,74.33
98315,1925,162,H-2,02/14/2022 10:06:45,4.3,0
98316,154grr,154,I-2,02/14/2022 11:02:07,0.64,0
98317,154road,154,I-2,02/14/2022 10:45:12,0.49,0
98318,Renne's 94,194,H1,02/14/2022 10:31:13,0.66,30.1
98319,154slide,154,H2,02/14/2022 11:05:47,0.37,0
98320,154blkram,154,I-2,02/14/2022 11:12:52,0.05,0
98321,154blk150,154,H2,02/14/2022 11:10:44,0.08,0
98322,1926 O,162,H-2,02/14/2022 11:01:13,1.1,0
98323,1921-O,162,H-2,02/14/2022 11:07:07,2.24,0
98324,154/1,236,H2,02/14/2022 11:27:53,0.48,0
98326,154sxt,154,I-2,02/14/2022 11:50:49,0.21,0
98345,1906,162,H-2,02/14/2022 14:06:15,9.1,0
98346,182red,182,I-1,02/14/2022 14:34:26,2.09,37.62
98347,182ram,182,I-1,02/14/2022 14:33:46,2.34,42.12
98348,1905,162,H-2,02/14/2022 14:24:45,8.62,0
98349,1923,162,H-2,02/14/2022 14:32:39,9.81,0
98350,1921-O,162,H-2,02/14/2022 14:37:59,3.12,0
98351,154150,154,H2,02/14/2022 15:06:20,0.06,0
98352,1907,162,H-2,02/14/2022 15:09:47,6,0
98354,154sf150,154,H2,02/15/2022 08:09:31,0.04,0
98355,154bram,154,H2,02/15/2022 08:19:32,0.01,0
98356,182dumpit,182,H1,02/15/2022 08:48:34,1.35,61.56
98357,1001JCGCOM,240,H1,02/15/2022 08:50:30,2.65,120.84
98358,182junkman,182,H1,02/15/2022 09:24:26,0.78,35.57
98359,154suv,154,H2,02/15/2022 09:11:47,0.04,0
98360,154wram25/,154,DC,02/15/2022 09:34:21,2.63,119.93
98361,2679,173,H-3,02/15/2022 09:26:51,25.64,0
98362,154wgmc,154,DC,02/15/2022 09:49:54,0.11,5.02
98552,CoH2,154,I-2,02/17/2022 15:01:07,0.09,0
98553,1907,162,H-2,02/17/2022 15:07:50,5.99,0
98554,2679,173,H-3,02/17/2022 15:15:39,26.58,0
98555,154wgmc/t,182,DC,02/17/2022 15:24:32,1.21,55.18
98556,154bf,154,H2,02/17/2022 15:30:49,0.04,0
98557,154stacom/,154,H2,02/17/2022 15:40:16,0.25,0
98558,154bf150,154,H2,02/17/2022 15:42:22,0.11,0
98559,405-1489,150,I-2,02/17/2022 15:34:12,0.42,0
98560,154ttac,154,H2,02/17/2022 15:47:01,0.05,0
98561,154wf,154,H2,02/17/2022 15:58:23,0.06,0
98562,154rf150/t,154,I-1,02/17/2022 16:13:14,1.57,28.26
98563,154bram/t,154,I-1,02/17/2022 16:12:56,3.39,61.02
98581,blsuv,154,H2,02/18/2022 09:52:42,0.07,0
98582,1001JCG20y,240,H1,02/18/2022 09:58:36,0.8,36.48
98583,Silverf250,154,H2,02/18/2022 10:13:01,0.08,0
